Comune;Provincia;Categoria;Tipologia;Nome;Indirizzo;Sito internet;Telefono;Email;Codice;Longitudine;Latitudine
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;L'Infiorescenza;Piazza Santa Lucia 1;http://www.infiorescenza.it/;093167348;info@infiorescenza.it;TRS-IT-SIC-00739;15.290918;37.072062
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;L'Isola che non c'�;Via Senigallia 18;;3382638704;info@isolachenoncefontanebianche.it;TRS-IT-SIC-01175;15.203805;36.965591
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;L'Isola di Ortigia;Via Maestranza 40;http://www.isoladiortigia.it/;0931463844;info@isoladiortigia.it;TRS-IT-SIC-00768;15.295096;37.060846
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Luna;Via Savoia 22;;3458418391;sabrinazap@virgilio.it;TRS-IT-SIC-06528;15.291929;37.062841
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Maec� Ortigia B&B;Via Saverio Landolina 5;http://www.bbmaeco-ortigia.it/it;388 4321179;info@maeco-ortigia.it;TRS-IT-SIC-06385;15.293113;37.060481
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Mare di Santa Lucia;Vicolo Minosse 5;http://www.bbmaredisantalucia.it/;09311995710;info@bbmaredisantalucia.it;TRS-IT-SIC-01247;15.282084;37.066594
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Marina di Ortigia;Via Mario Gemellaro 37;;3737921727;dalila.gallo1989@gmail.com;TRS-IT-SIC-07752;15.292871;37.061536
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Marlove;Via Riviera Dionisio il Grande 76/A;http://www.marlovesiracusa.com/Marlovesiracusa.com/WELCOME.html;093165175;marlovesiracusa@hotmail.com;TRS-IT-SIC-06773;15.294059;37.072703
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;My Garden;Via Traversa tre case 50;;0931721398;patpadova@yahoo.it;TRS-IT-SIC-00632;15.300337;37.028091
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Mythos;Via Adige 22;;3663738420;mythosbnb@gmail.com;TRS-IT-SIC-06405;15.281929;37.071797
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Naif;Via Carlo Forlanini 3/H;http://www.bbnaif.it/;093137980;info@bbnaif.it;TRS-IT-SIC-00766;15.272638;37.080636
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Neapolis;Viale Scala Greca 67/H;http://www.bbneapolis.it/;3935728619;bbneapolis@gmail.com;TRS-IT-SIC-01075;15.274554;37.083405
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Nike;Via Nino Bixio 2;http://www.nikesiracusa.it/;093160735;info@nikesiracusa.it;TRS-IT-SIC-01250;15.287071;37.065312
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Nostos;Corso Umberto I 66;http://www.bbnostos.it/;09311851488;info@bbnostos.it;TRS-IT-SIC-01252;15.287875;37.065745
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Oasi del Gabbiano;Via del Gabbiano 2;http://www.oasidelgabbianosiracusa.com/;0931 721471;oasidelgabbiano@gmail.com;TRS-IT-SIC-05821;15.273951;37.037266
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Oikos;Via Delle Carceri Vecchie, 21 21;;335 8416112;maria946@alice.it;TRS-IT-SIC-07496;15.292335;37.060158
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Opera dei Pupi;Via Larga 47;;3338642080;info@bboperadeipupi.com;TRS-IT-SIC-07363;15.297363;37.059003
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Orfeo ed Euridice;Via Pausania 8;;3312173301;teracati78@tim.it;TRS-IT-SIC-07720;15.283569;37.075237
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Ortigia Bed And Breakfast;Via Dione 8;http://www.ortigiabedandbreakfast.com/;3488250998;info@ortigiabedandbreakfast.com;TRS-IT-SIC-07718;15.293985;37.061633
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Ortigia d'aMare;Via dell'Arsenale 44;http://www.ortigiadamare.it/wordpress/home/;3494129476;info@ortigiadamare.it;TRS-IT-SIC-01253;15.289925;37.069543
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Ortigia Sea View;Piazza Cesare Battisti 3;http://www.ortigiaseaview.it/;093167176;info@ortigiaseaview.it;TRS-IT-SIC-00613;15.293337;37.065587
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Palazzo Spagna;Via Zummo 40;;3311724514;mariellamuti2@gmail.com;TRS-IT-SIC-07266;15.295352;37.058175
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Perla del Sole;Via Tahiti 1;http://www.perladelsole.it/;093168924;info@perladelsole.it;TRS-IT-SIC-00741;15.266513;37.002626
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Resalibera;Via R,co III a Via Resalibera 7;;3460445658;adalgisa88@live.it;TRS-IT-SIC-01258;15.293724;37.063769
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Residence Lakkios;Via dello Sbarcadero Santa Lucia 2a;http://www.lakkiosresidence.it/home/;0931465468;info@lakkiosresidence.it;TRS-IT-SIC-00600;15.29065;37.069426
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Residenza Levante;Via Lungomare d'Ortigia 3 PT int 5;http://www.bblevante.com/;0931702093;info@bblevante.com;TRS-IT-SIC-01086;15.286586;37.075474
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Riviera Mare;Via Riviera Dionisio il GrandE 191;;389 9951580;inforivieramare@gmail.com;TRS-IT-SIC-06155;15.294958;37.075808
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Rudy Arenaile;Via Isola Bali 17;http://www.rudyarenaile.it/;3933614163;info@rudyarenaile.it;TRS-IT-SIC-06587;15.26422;37.005395
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Samoa Beach;Via delle Baleari 1;http://www.samoabeach.com/;0931721607;info@siracusabeachresidence.com;TRS-IT-SIC-01259;15.268518;37.004232
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Sicilia Bella;Via Degli Ulivi 113;http://siciliabelladisiracusa.it/;3383250997;info@siciliabelladisiracusa.it;TRS-IT-SIC-01261;15.202398;36.984697
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Siracusa Apollonion Country;Via Trav. Tonnara di Terrauzza 32;;3495354189;c.apollonioncountryhouse@yahoo.com;TRS-IT-SIC-07242;15.294881;37.017183
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Siracusa Holidays;Via Po 26;;3201522714;bnbsiracusaholidays@hotmail.com;TRS-IT-SIC-07416;15.280553;37.072369
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Siracusa Host;Via Costanza Bruno 10;http://siracusahost.wix.com/bedandbreakfast;337954485;siracusahost@gmail.com;TRS-IT-SIC-05377;15.281891;37.078594
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Siracusamare;Viale Tica 213;http://www.bedbreakfastsiracusa.it/;3355985920;info@siracusamare.it;TRS-IT-SIC-01265;15.281994;37.084385
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Siracusa Nord;Via Carlentini 6;http://siracusanordbb.beepworld.it/;09311850644;manuel_carbonaro@inwind.it;TRS-IT-SIC-00863;15.269329;37.099978
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Sleep in Sicily;Via delle Vergini 20;http://www.sleepinsicily.com/;3397995936;sleepinsicily@hotmail.com;TRS-IT-SIC-00595;15.293504;37.057593
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Smile House;Via Formide 26;;3395035032;alessandro_maltese@libero.it;TRS-IT-SIC-00862;15.286895;37.072298
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Soffio del Libeccio;Via Malta 27;http://www.soffiodellibeccio.com/;0931850519;info@soffiodellibeccio.com;TRS-IT-SIC-07491;15.287585;37.065027
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Spiraglio;Via Vincenzo Mirabella 6;;09311850978;b_bspiraglio@virgilio.it;TRS-IT-SIC-00614;15.295747;37.06296
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Stella Marina;Via Senatore Giuseppe Maielli 12;;3664937261;angelanobile@live.it;TRS-IT-SIC-01267;15.288757;37.065037
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Sweet Home;Via Lago di Pozzillo 5;http://www.sweethomebb.com/;3299683731;info@sweethomebb.com;TRS-IT-SIC-00844;15.222112;36.975582
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Tar�;Via Taro 7;;327 8388350;davidegozzo78@gmail.com;TRS-IT-SIC-05897;15.283227;37.068825
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Temenos;Viale Giulio Emanuele Rizzo 22;;3391088334;info@bbtemenos.com;TRS-IT-SIC-05379;15.275935;37.077421
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Terra e Mare;Via Trieste 38;;09311960584;terraemarebeb@gmail.com;TRS-IT-SIC-02028;15.292669;37.065294
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Terra Marique;Via Torre Milocca 17;http://www.bbterramarique.it/;0931721351;info@bbterramarique.it;TRS-IT-SIC-01067;15.274096;37.036098
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Terrazza sul Plemmirio;Via Strada Capo Murro di Porco 1;http://www.terrazzasulplemmirio.it/;0931714788;info@terrazzasulplemmirio.it;TRS-IT-SIC-00785;15.314295;37.007522
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Triskeles;Via Torino 27;http://siracusa.bed-breakfast-triskeles.com/;0931702098;info@bbtriskeles.com;TRS-IT-SIC-00747;15.292619;37.074106
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Valentino's;Via Lago di Pergusa 59;http://www.bedandbreakfast-fontanebianche.it;3272960713;villasiracusa@virgilio.it;TRS-IT-SIC-01071;15.223496;36.975941
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Vergilia;Via Pasubio 144;;3288922775;samydm88@yahoo.it;TRS-IT-SIC-07421;15.287435;37.074002
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Viaggiatori Viandanti e Sognatori;Via Roma 156;http://www.bedandbreakfastsicily.it/;093124781;info@bedandbreakfastsicily.it;TRS-IT-SIC-01958;15.294976;37.057836
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Villa Anna;Via Isole Marchesi 12;;3313091245;katiusciaturino@virgilio.it;TRS-IT-SIC-06525;15.264874;37.007043
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Villa Matari;Via delle Muse 11;http://www.villamatari.it/;3296817193;info@villamatari.it;TRS-IT-SIC-02037;15.210076;36.967414
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Villa Olimpia;Via Via San Giuliano 4;http://www.villaolimpia.net/;093166062;info@villaolimpia.net;TRS-IT-SIC-01176;15.295042;37.077238
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Villa Patrizia;Via Lago di Pozzillo 1;;3270386836;infovillapatrizia@gmail.com;TRS-IT-SIC-06477;15.222073;36.975731
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Villa Pegaso;Via Pegaso 43;;0931791624;viapegaso@yahoo.it;TRS-IT-SIC-01042;15.212212;36.974654
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Villa Pia;Via Torre Milocca 15;http://www.bebsiracusamare.it/;0931721797;giuliana.agnello@libero.it;TRS-IT-SIC-01055;15.274704;37.039934
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Villa Sunset;Viale dei Lidi 234;http://www.villasunset.it/ita/;0931790535;info@villasunset.it;TRS-IT-SIC-01074;15.2269;36.971358
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Villa Trinacria;Via Lido Sacramento 35;http://www.villatrinacria.com/index.php?lang=en;0931721072;info@villatrinacria.com;TRS-IT-SIC-01057;15.275455;37.043814
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Vittoria;Via Mirabella 18;http://www.vittoriaflorio.it/;0931462119;mail@vittoriaflorio.it;TRS-IT-SIC-00575;15.294108;37.062814
Siracusa;Siracusa;3 Stelle;Bed & Breakfast;Zenzero e Limone;Via Ronco Via Augusto Von Platen 16;;3270439979;zenzeroelimonesr@gmail.com;TRS-IT-SIC-07514;15.286403;37.077298
Siracusa;Siracusa;3 Stelle;Hotel;1823;Via Monte Nebrodi 47;http://www.1823.it/;0931747847;info@1823.it;TRS-IT-SIC-00469;15.248843;37.089321
Siracusa;Siracusa;3 Stelle;Hotel;Albatros;Via Elorina 168;http://www.albatroshotel.siracusa.it/;0931723206;direzione@albatroshotel.siracusa.it;TRS-IT-SIC-00465;15.25967;37.043256
Siracusa;Siracusa;3 Stelle;Hotel;Aldebaran;Via Agamennone 17;http://www.aldebaranhotelsiracusa.it;0931744844;info@aldebaranhotelsiracusa.it;TRS-IT-SIC-00457;15.21769;37.07556
Siracusa;Siracusa;3 Stelle;Hotel;Approdo delle Sirene;Via Riva Giuseppe Garibaldi 15;http://www.apprododellesirene.com/;093124857;info@apprododellesirene.com;TRS-IT-SIC-00487;15.290481;37.063361
Siracusa;Siracusa;3 Stelle;Hotel;Archimede;Via Francesco Crispi 67;http://www.archimedehotels.com/;0931462458;info@hotelarchimede.sr.it;TRS-IT-SIC-00442;15.281783;37.067952
Siracusa;Siracusa;3 Stelle;Hotel;Bulla Regia;Viale dei lidi 476;http://www.hotelbullaregiasiracusa.com;0931790635;info@hotelbullaregiasiracusa.com;TRS-IT-SIC-00476;15.207379;36.964488
Siracusa;Siracusa;3 Stelle;Hotel;Casale Milocca;Via Traversa Case Troia 13;;0931454303;info@casalemilocca.it;TRS-IT-SIC-06964;15.268191;37.009912
Siracusa;Siracusa;3 Stelle;Hotel;Centrale;Corso Umberto I 141;http://www.hotelcentralesr.com/;093160528;info@hotelcentralesr.com;TRS-IT-SIC-00491;15.282197;37.067155
Siracusa;Siracusa;3 Stelle;Hotel;Como;Piazza Stazione Centrale 12;http://www.hotelcomosiracusa.com/;0931464055;info@hotelcomosiracusa.com;TRS-IT-SIC-00430;15.280508;37.068563
Siracusa;Siracusa;3 Stelle;Hotel;Del Santuario;Via Del Santuario 1;http://www.hoteldelsantuario.it/;0931465656;info@hoteldelsantuario.it;TRS-IT-SIC-00431;15.284428;37.074613
Siracusa;Siracusa;3 Stelle;Hotel;Domus Mariae;Via Vittorio Veneto 76;http://www.domusmariae1.it/;093124854;info@domusmariae1.it;TRS-IT-SIC-00432;15.296528;37.062404
Siracusa;Siracusa;3 Stelle;Hotel;Gargallo;Via Tommaso Gargallo 58;http://www.hotelgargallo.it/;0931464938;info@hotelgargallo.it;TRS-IT-SIC-00488;15.296245;37.061177
Siracusa;Siracusa;3 Stelle;Hotel;Gran Bretagna;Via Savoia 21;http://www.hotelgranbretagna.it/;093168765;info@hotelgranbretagna.it;TRS-IT-SIC-00433;15.291861;37.06314
Siracusa;Siracusa;3 Stelle;Hotel;Gutkowski;Via Lungomare Vittorini 26;http://www.guthotel.it/;0931465861;info@guthotel.it;TRS-IT-SIC-00434;15.296216;37.063872
Siracusa;Siracusa;3 Stelle;Hotel;Hotel dei Coloniali;Via del Porto Grande 46;http://www.hoteldeicoloniali.com;0931464547;info@hoteldeicoloniali.com;TRS-IT-SIC-00493;15.283163;37.065786
Siracusa;Siracusa;3 Stelle;Hotel;Hotel Sbarcadero;Via Riva Porto Lachio 25;;093124607;info@sbarcaderohotel.com;TRS-IT-SIC-00494;15.29133;37.069597
Siracusa;Siracusa;3 Stelle;Hotel;L'Aranceto;Via Elorina 190;http://www.aranceto.it/;3396501398;info@aranceto.it;TRS-IT-SIC-00553;15.239901;37.003583
Siracusa;Siracusa;3 Stelle;Hotel;Le Muse;Via Malta 17;http://www.lemusehotelsiracusa.it/;093164335;info@lemusehotelsiracusa.it;TRS-IT-SIC-00499;15.288245;37.064827
Siracusa;Siracusa;3 Stelle;Hotel;Mediterraneo (Hotel);Via Tripoli 40;http://www.hotel-siracusa.com/;0931445047;reservation@siracusahotelmediterraneo.com;TRS-IT-SIC-00456;15.284394;37.065348
Siracusa;Siracusa;3 Stelle;Hotel;Musciara Siracusa Resort;Via Riviera Dionisio il Grande 42;http://www.siracusaresort.it/;0931463613;info@siracusaresort.it;TRS-IT-SIC-00486;15.292263;37.07019
Siracusa;Siracusa;3 Stelle;Hotel;Posta;Via Trieste 33;http://www.hotelpostasiracusa.it/;093121819;info@hotelpostasiracusa.it;TRS-IT-SIC-00435;15.292696;37.065553
Siracusa;Siracusa;3 Stelle;Hotel;Relax;Viale Epipoli 159;http://www.hotelrelax.it/;0931740122;info@hotelrelax.it;TRS-IT-SIC-00437;15.254391;37.083276
Siracusa;Siracusa;3 Stelle;Hotel;San Martino;Via Nazionale 56;http://www.hotel-sanmartino.com/;0931710144;info@hotel-sanmartino.com;TRS-IT-SIC-00483;15.202336;36.979558
Siracusa;Siracusa;3 Stelle;Hotel;Scala Greca;Via Avola 7;http://www.hotelscalagreca.com/;0931753922;info@hotelscalagreca.com;TRS-IT-SIC-00439;15.267073;37.097396
Siracusa;Siracusa;3 Stelle;Hotel;Teocrito;Viale Teocrito 71;http://www.hotelteocrito.it/;093124944;info@hotelteocrito.it;TRS-IT-SIC-00481;15.286976;37.075334
Siracusa;Siracusa;3 Stelle;Residenze Turistico Alberghiere;Alla Giudecca;Via Alagona 52;http://www.allagiudecca.it/;093122255;allagiudecca@hotmail.com;TRS-IT-SIC-00537;15.297609;37.059679
Siracusa;Siracusa;3 Stelle;Residenze Turistico Alberghiere;Morfeo Residence;Via Brenta 25;http://www.morfeoresidence.net;0931462140;hotel@morfeoresidence.it;TRS-IT-SIC-00544;15.282917;37.06911
Siracusa;Siracusa;3 Stelle;Residenze Turistico Alberghiere;Palazzo Giarac�;Via dei Mille 34;http://www.notart.it/;0931464907;info@notart.it;TRS-IT-SIC-00538;15.290745;37.063131
Siracusa;Siracusa;3 Stelle;Residenze Turistico Alberghiere;Residence Cavalieri;Largo della Gancia 32;;093167363;residencecavalieri@virgilio.it;TRS-IT-SIC-00528;15.297244;37.058275
Siracusa;Siracusa;3 Stelle;Residenze Turistico Alberghiere;Residence dei Baroni;Largo della Gancia 32;http://www.residencedeibaroni.it/;093167363;info@residencedeibaroni.it;TRS-IT-SIC-00527;15.297244;37.058275
Siracusa;Siracusa;3 Stelle;Residenze Turistico Alberghiere;Residence Nettuno;Via Vittorio Veneto 34;;093167363;residence36@virgilio.it;TRS-IT-SIC-00529;15.29723;37.061634
Siracusa;Siracusa;3 Stelle;Residenze Turistico Alberghiere;Residence Ortigia;Via Vittorio Veneto 26;;0931412870;residence111@virgilio.it;TRS-IT-SIC-00530;15.297401;37.061607
Siracusa;Siracusa;3 Stelle;Residenze Turistico Alberghiere;Residence Patrizio;Via Vittorio Veneto 32;;0931412870;residence32@virgilio.it;TRS-IT-SIC-00531;15.297312;37.061684
Siracusa;Siracusa;3 Stelle;Residenze Turistico Alberghiere;Residence Royal;Viale Scala Greca 297;http://www.royalresidencesiracusa.it/;0931753990;royalresidence@libero.it;TRS-IT-SIC-00533;15.269262;37.094417
Siracusa;Siracusa;3 Stelle;Residenze Turistico Alberghiere;Residence Veneto;Via Vittorio Veneto 111;;0931412870;residence26@virgilio.it;TRS-IT-SIC-00532;15.295836;37.063042
Siracusa;Siracusa;3 Stelle;Turismo Rurale;Al Palmento Cruillas;Via Per Floridia 28 int. 3;http://www.alpalmento.it/;0931449534;info@alpalmento.it;TRS-IT-SIC-01704;15.242474;37.076475
Siracusa;Siracusa;3 Stelle;Turismo Rurale;Antica Gebbia;Via Strada Torre Milocca 37;http://www.anticagebbia.it/;0931721508;info@anticagebbia.it;TRS-IT-SIC-01702;15.270953;37.025409
Siracusa;Siracusa;3 Stelle;Turismo Rurale;Il Poggio;Via Traversa Cozzo Pantano 15;;093162773;maurocapo30@libero.it;TRS-IT-SIC-01700;15.242602;37.056893
Siracusa;Siracusa;3 Stelle;Turismo Rurale;Il Sentiero degli Amanti;Via Strada Carancino s.n. 76/78;http://www.ilsentierodegliamanti.it/;0931340539;info@ilsentierodegliamanti.it;TRS-IT-SIC-01697;15.195236;37.101269
Siracusa;Siracusa;4 Stelle;Hotel;Addauro Resort;Via Traversa Case Troia sn;http://www.addauro.com/;09311848169;info@addauro.com;TRS-IT-SIC-06594;15.286586;37.075474
Siracusa;Siracusa;4 Stelle;Hotel;Algil� Ortigia Charme Hotel;Via Vittorio Veneto 93;http://algila.it;0931465186;info@algila.it;TRS-IT-SIC-00374;15.296103;37.062688
Siracusa;Siracusa;4 Stelle;Hotel;Antico Hotel Roma 1880;Via Minerva 10;http://hr1880.it;0931465626;direzione@hr1880.it;TRS-IT-SIC-00376;15.294326;37.059879
Siracusa;Siracusa;4 Stelle;Hotel;Arenella Resort;Via Strada Ognina 47;http://www.voihotels.com/it/arenella;0931455111;arenella@hotels.alpitourworld.it;TRS-IT-SIC-00377;15.250733;36.987763
Siracusa;Siracusa;4 Stelle;Hotel;Borgo Marino Hotel Residence;Via del Nichelio 1;http://www.borgomarino.it;0931714828;info@borgomarino.it;TRS-IT-SIC-00548;15.306699;37.020019
Siracusa;Siracusa;4 Stelle;Hotel;Borgo Pantano;Via Traversa Fontana Mortella 13;http://www.borgopantano.it/;0931721220;info@borgopantano.it;TRS-IT-SIC-00396;15.225356;37.035761
Siracusa;Siracusa;4 Stelle;Hotel;Caiammari;Via daniele impellizzeri 1;http://www.hotelcaiammarisiracusa.it/;0931721217;caiammari@hotelcaiammarisiracusa.it;TRS-IT-SIC-00378;15.284662;37.022234
Siracusa;Siracusa;4 Stelle;Hotel;Caol Ishka;Via Elorina 154;http://www.caolishka.com/;093169057;info@caolishka.com;TRS-IT-SIC-00389;15.282763;37.066447
Siracusa;Siracusa;4 Stelle;Hotel;Caportigia Boutique Hotel;Viale Montedoro 78;https://www.hotelcaportigia.com/;09311628628;info@hotelcaportigia.com;TRS-IT-SIC-07646;15.286066;37.06674
Siracusa;Siracusa;4 Stelle;Hotel;Cavalieri;Via Malta 42;http://www.hotelcavalierisiracusa.it/;0931446214;info@hotelcavalierisiracusa.it;TRS-IT-SIC-00391;15.287876;37.065083
Siracusa;Siracusa;4 Stelle;Hotel;Grande Albergo Alfeo;Via Nino Bixio 5;http://www.alfeo.it/;093121676;info@alfeo.it;TRS-IT-SIC-00484;15.286975;37.065382
Siracusa;Siracusa;4 Stelle;Hotel;Grand Hotel Villa Politi;Via Via Maria Politi Laudien 2;http://www.villapoliti.com/;0931412121;info@villapoliti.com;TRS-IT-SIC-00381;15.293124;37.078156
Siracusa;Siracusa;4 Stelle;Hotel;Henry's House Hotel;Via Castello Maniace 68;http://www.hotelhenryshouse.com/it;093121361;info@hotelhenryshouse.it;TRS-IT-SIC-00400;15.294067;37.055895
Siracusa;Siracusa;4 Stelle;Hotel;Il Parco dell'isola;Via Isola 16;http://www.hotelilparco.net/;093168122;info@hotelilparco.net;TRS-IT-SIC-00395;15.301909;37.032212
Siracusa;Siracusa;4 Stelle;Hotel;I Monasteri Golf Resort;Via Traversa Monasteri di Sotto 1;http://www.imonasterigolfresort.com/;0931941470;infosiracusa@allegroitalia.it;TRS-IT-SIC-00419;15.140647;37.053197
Siracusa;Siracusa;4 Stelle;Hotel;Jolly Aretusa Palace Hotel;Corso Gelone 45;http://www.jollyaretusapalacehotel.com;0931461111;booking@jollyaretusapalacehotel.com;TRS-IT-SIC-00379;15.283529;37.070277
Siracusa;Siracusa;4 Stelle;Hotel;Kalaonda;Via Strada Capo Murro di Porco 1;http://kalaonda.it/it/home/;0931714829;info@kalaonda.it;TRS-IT-SIC-00414;15.297794;37.021082
Siracusa;Siracusa;4 Stelle;Hotel;Lady Lusya;Via Strada Spinagallo 16;http://www.ladylusya.it/;0931710277;info@ladylusya.it;TRS-IT-SIC-00387;15.187623;37.000306
Siracusa;Siracusa;4 Stelle;Hotel;Livingston;Via Nizza 17;http://www.livingstonhotel.it/;0931463460;booking@livingstonhotel.it;TRS-IT-SIC-00416;15.298309;37.060565
Siracusa;Siracusa;4 Stelle;Hotel;Mercure Siracusa Prometeo;Viale Teracati 20;http://www.hotelmercuresiracusa.it/;0931464646;info@hotelmercuresiracusa.it;TRS-IT-SIC-00390;15.281066;37.080448
Siracusa;Siracusa;4 Stelle;Hotel;Panorama;Via Necropoli Grotticelle 33;http://www.hotelpanoramasr.it/;0931412188;info@hotelpanoramasr.it;TRS-IT-SIC-00385;15.275497;37.081893
Siracusa;Siracusa;4 Stelle;Hotel;Parco delle Fontane;Viale Scala Greca 371;http://www.hotelparcodellefontane.com/it/;0931756914;info@hotelparcodellefontane.com;TRS-IT-SIC-00427;15.26782;37.097252
Siracusa;Siracusa;4 Stelle;Hotel;Royal Maniace;Via Lungomare d'Ortigia 13;http://www.maniacehotel.it;093167437;reservation@maniacehotel.it;TRS-IT-SIC-00394;15.294827;37.057373
Siracusa;Siracusa;4 Stelle;Hotel;Una Hotel One;Via Diodoro Siculo 4;;0931411355;una.one@unahotels.it;TRS-IT-SIC-00405;15.29418;37.08287
Siracusa;Siracusa;4 Stelle;Hotel;Valle di Mare;Viale dei Lidi 533;http://www.valledimare.it/;0931791654;info@valledimare.it;TRS-IT-SIC-00392;15.199267;36.956591
Siracusa;Siracusa;4 Stelle;Hotel;Villa Fanusa;Via Pozzo Di Mazza 1;;0931721415;info@hotelvillafanusa.com;TRS-IT-SIC-00428;15.279159;37.015175
Siracusa;Siracusa;4 Stelle;Hotel;Villaggio Albergo Fontane Bianche;Via Mazzar� 1;http://www.hotelfontanebianche.it/;0931790611;booking@hotelfontanebianche.it;TRS-IT-SIC-00397;15.20593;36.96276
